"","secchi.x","CA_insitu","blue_insit","green_insi","red_insitu","nir_insitu","CA","Blue","Green","Red","NIR","local.x","GLORIA_ID","region.x","sensor","Class","region"
"649",NA,0.018403025797572,0.024891751675416,0.042270054005361,0.045182261479779,0.012350264350717,0.015820001343334,0.021466022949519,0.037607517277899,0.044260193899141,0.027269607949365,"SeaSWIR","AGID_1915","France","OLI","7","France"
"650",NA,0.017063041062472,0.023508263893587,0.040072356937986,0.037431471319592,0.005806528221486,0.01833226212004,0.023094178017349,0.038088960980752,0.044619088295813,0.027707284042868,"SeaSWIR","AGID_1916","France","OLI","4","France"
"651",NA,0.017063041062472,0.023508263893587,0.040072356937986,0.037431471319592,0.005806528221486,0.015820001343334,0.021466022949519,0.037607517277899,0.044260193899141,0.027269607949365,"SeaSWIR","AGID_1916","France","OLI","4","France"
"652",NA,0.017189618275573,0.022565503222466,0.038643901651675,0.048253283455918,0.035558551939934,0.01833226212004,0.023094178017349,0.038088960980752,0.044619088295813,0.027707284042868,"SeaSWIR","AGID_1917","France","OLI","7","France"
"653",NA,0.017189618275573,0.022565503222466,0.038643901651675,0.048253283455918,0.035558551939934,0.015820001343334,0.021466022949519,0.037607517277899,0.044260193899141,0.027269607949365,"SeaSWIR","AGID_1917","France","OLI","7","France"
"654",NA,0.0175223952315,0.02310292691292,0.039321652410958,0.048682193515906,0.035542994083336,0.01833226212004,0.023094178017349,0.038088960980752,0.044619088295813,0.027707284042868,"SeaSWIR","AGID_1918","France","OLI","7","France"
"655",NA,0.0175223952315,0.02310292691292,0.039321652410958,0.048682193515906,0.035542994083336,0.015820001343334,0.021466022949519,0.037607517277899,0.044260193899141,0.027269607949365,"SeaSWIR","AGID_1918","France","OLI","7","France"
"656",NA,0.019205119114427,0.02507190186295,0.041680584423653,0.051640405328622,0.042380345738984,0.01833226212004,0.023094178017349,0.038088960980752,0.044619088295813,0.027707284042868,"SeaSWIR","AGID_1919","France","OLI","7","France"
"657",NA,0.019205119114427,0.02507190186295,0.041680584423653,0.051640405328622,0.042380345738984,0.015820001343334,0.021466022949519,0.037607517277899,0.044260193899141,0.027269607949365,"SeaSWIR","AGID_1919","France","OLI","7","France"
"658",NA,0.020011593862052,0.026640715156032,0.04455975056153,0.052408300950396,0.024124852129279,0.01833226212004,0.023094178017349,0.038088960980752,0.044619088295813,0.027707284042868,"SeaSWIR","AGID_1920","France","OLI","7","France"
"659",NA,0.020011593862052,0.026640715156032,0.04455975056153,0.052408300950396,0.024124852129279,0.015820001343334,0.021466022949519,0.037607517277899,0.044260193899141,0.027269607949365,"SeaSWIR","AGID_1920","France","OLI","7","France"
"660",NA,0.00158023412985,0.002814318680395,0.007534526342307,0.004521899486134,0.00094484119615,0.000448816939519,0.00219076779166,0.006856394948399,0.003433767897208,0.005770958236512,"AC_Claudia","AGID_194","Italy","OLI","5","Italy"
"661",NA,0.001891025342737,0.003077822571939,0.007774604101748,0.004687818735781,0.001039285215013,0.000448816939519,0.00219076779166,0.006856394948399,0.003433767897208,0.005770958236512,"AC_Claudia","AGID_195","Italy","OLI","5","Italy"
"662",NA,0.001925175026171,0.002973762284555,0.007949008783428,0.004861065339294,0.001244559957593,0.004825577874546,0.006033563892614,0.010401571305771,0.006086085023834,0.009622507859336,"AC_Claudia","AGID_196","Italy","OLI","5","Italy"
"663",NA,0.001828396991353,0.002895532579853,0.007792863717839,0.004805428202747,0.001135254348236,0.004825577874546,0.006033563892614,0.010401571305771,0.006086085023834,0.009622507859336,"AC_Claudia","AGID_197","Italy","OLI","5","Italy"
"664",NA,0.006579285992995,0.008354138024889,0.014455740616084,0.008795831904706,0.001812790963666,0.00547333849293,0.007434127391822,0.013675388485171,0.007959338704026,0.003311218591027,"AC_Claudia","AGID_20","Italy","OLI","4","Italy"
"665",NA,0.012021972902164,0.015602808578762,0.024113942913924,0.011407316333746,0.000609855518247,0.00862460636615,0.013640374397691,0.025300065528603,0.012791282776296,0.002575922753942,"Trasimeno","AGID_2048","Italy","OLI","2","Italy"
"666",NA,0.012200013691395,0.015802124672506,0.024505332230185,0.011504189438084,0.000645852751121,0.00862460636615,0.013640374397691,0.025300065528603,0.012791282776296,0.002575922753942,"Trasimeno","AGID_2049","Italy","OLI","2","Italy"
"667",NA,0.012628101421492,0.016345067400008,0.025418262312099,0.011930712603253,0.000680587338164,0.00862460636615,0.013640374397691,0.025300065528603,0.012791282776296,0.002575922753942,"Trasimeno","AGID_2050","Italy","OLI","2","Italy"
"668",NA,0.006257530256699,0.008805719713012,0.020329500081999,0.012063451378752,0.0028351391518,0.000124936630327,0.004834331396416,0.01835852268565,0.011609557323838,0.005604641320981,"Trasimeno","AGID_2054","Italy","OLI","5","Italy"
"669",NA,0.007340216741216,0.00958038333933,0.018831802487356,0.011555945844768,0.00315251403206,0.000457570461389,0.005096937052518,0.019654043922418,0.012099754548561,0.004991894790077,"Trasimeno","AGID_2055","Italy","OLI","5","Italy"
"670",NA,0.007385856279692,0.009618871238807,0.01882636042922,0.011089830135843,0.002863378752333,0.000475077505129,0.00542957088358,0.018699910038582,0.011381965755217,0.004895606049507,"Trasimeno","AGID_2056","Italy","OLI","5","Italy"
"671",NA,0.007027081893757,0.009656153176774,0.019085618501843,0.011904599534921,0.003455718017837,0.000142443674067,0.005158211705608,0.018945008650944,0.011697092542539,0.004449176434134,"Trasimeno","AGID_2057","Italy","OLI","5","Italy"
"672",NA,0.007359779001021,0.010033123866654,0.02019850176819,0.01289200368923,0.003819910135552,0.000229978892768,0.005096937052518,0.017378128236204,0.010585395265042,0.004492944043484,"Trasimeno","AGID_2059","Italy","OLI","5","Italy"
"673",NA,0.006787989940098,0.009300012179455,0.018950025982567,0.011392362392171,0.003056379097733,0.000440063417649,0.004965634224467,0.017544445151735,0.010445338915121,0.004913113093247,"Trasimeno","AGID_2060","Italy","OLI","5","Italy"
"674",NA,0.00582190374609,0.008597088223044,0.019483096788973,0.011235589970786,0.002557237968387,0.000159950717807,0.004746796177716,0.017772036720356,0.010489106524471,0.004676768002755,"Trasimeno","AGID_2061","Italy","OLI","5","Italy"
"675",NA,0.00240746343137,0.003442081191407,0.008394232719031,0.005321832332,0.00118925651686,0.006742599164088,0.007617951351094,0.010611655830652,0.007451634435563,0.010384064262031,"Trasimeno","AGID_2063","Italy","OLI","5","Italy"
"676",NA,0.006191282846618,0.008096392243419,0.014373039091112,0.008717033062135,0.001683079135017,0.00547333849293,0.007434127391822,0.013675388485171,0.007959338704026,0.003311218591027,"AC_Claudia","AGID_21","Italy","OLI","4","Italy"
"677",0.260276721,0.002016539102864,0.004846044758823,0.01292699989513,0.007086671931478,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2158","Vietnam","OLI",NA,"Vietnam"
"678",0.260276721,0.002016539102864,0.004846044758823,0.01292699989513,0.007086671931478,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2158","Vietnam","OLI",NA,"Vietnam"
"679",0.258246023,0.003501992682803,0.008505917514299,0.023422872720559,0.014714084394342,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2159","Vietnam","OLI",NA,"Vietnam"
"680",0.258246023,0.003501992682803,0.008505917514299,0.023422872720559,0.014714084394342,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2159","Vietnam","OLI",NA,"Vietnam"
"681",0.216914748,0.002550037266601,0.004986038377578,0.011811674833776,0.006641145166207,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2160","Vietnam","OLI",NA,"Vietnam"
"682",0.216914748,0.002550037266601,0.004986038377578,0.011811674833776,0.006641145166207,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2160","Vietnam","OLI",NA,"Vietnam"
"683",0.252416974,0.002356941196672,0.005155772039845,0.01315011188591,0.006715471927201,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2161","Vietnam","OLI",NA,"Vietnam"
"684",0.252416974,0.002356941196672,0.005155772039845,0.01315011188591,0.006715471927201,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2161","Vietnam","OLI",NA,"Vietnam"
"685",0.246,0.001563497184513,0.003838122669897,0.0099425683562,0.005421589022751,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2162","Vietnam","OLI",NA,"Vietnam"
"686",0.246,0.001563497184513,0.003838122669897,0.0099425683562,0.005421589022751,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2162","Vietnam","OLI",NA,"Vietnam"
"687",0.53421632,0.002464701255278,0.005778524206399,0.01203060817256,0.008605172656789,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2163","Vietnam","OLI",NA,"Vietnam"
"688",0.53421632,0.002464701255278,0.005778524206399,0.01203060817256,0.008605172656789,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2163","Vietnam","OLI",NA,"Vietnam"
"689",0.530094201,0.001824946657882,0.004892598056986,0.010652014784686,0.007188448298512,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2164","Vietnam","OLI",NA,"Vietnam"
"690",0.530094201,0.001824946657882,0.004892598056986,0.010652014784686,0.007188448298512,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2164","Vietnam","OLI",NA,"Vietnam"
"691",0.28764,0.004176830108202,0.009140899882002,0.02420161493425,0.014913390641078,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2165","Vietnam","OLI",NA,"Vietnam"
"692",0.28764,0.004176830108202,0.009140899882002,0.02420161493425,0.014913390641078,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2165","Vietnam","OLI",NA,"Vietnam"
"693",0.43655004,0.003730485156265,0.008719721782353,0.020044889901153,0.016600875857504,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2166","Vietnam","OLI",NA,"Vietnam"
"694",0.43655004,0.003730485156265,0.008719721782353,0.020044889901153,0.016600875857504,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2166","Vietnam","OLI",NA,"Vietnam"
"695",0.335985592,0.003451666751906,0.007794388379936,0.017131289906322,0.01244147659919,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2167","Vietnam","OLI",NA,"Vietnam"
"696",0.335985592,0.003451666751906,0.007794388379936,0.017131289906322,0.01244147659919,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2167","Vietnam","OLI",NA,"Vietnam"
"697",0.283266003,0.006659317576298,0.009621939316208,0.016433551714675,0.011201058088046,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2168","Vietnam","OLI",NA,"Vietnam"
"698",0.283266003,0.006659317576298,0.009621939316208,0.016433551714675,0.011201058088046,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2168","Vietnam","OLI",NA,"Vietnam"
"699",0.38264927,0.002073620885484,0.004988223395297,0.010468700052186,0.007023172556683,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2169","Vietnam","OLI",NA,"Vietnam"
"700",0.38264927,0.002073620885484,0.004988223395297,0.010468700052186,0.007023172556683,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2169","Vietnam","OLI",NA,"Vietnam"
"701",0.286054745,0.004506681420779,0.006936450475377,0.01386032387777,0.008581720207094,0,0.002742239669473,0.006830134382789,0.017395635279944,0.014401930800386,0.015566149209103,"Vietnam2","AGID_2170","Vietnam","OLI",NA,"Vietnam"
"702",0.286054745,0.004506681420779,0.006936450475377,0.01386032387777,0.008581720207094,0,0.003416260853468,0.007469141479303,0.017544445151735,0.014708304065838,0.015828754865204,"Vietnam2","AGID_2170","Vietnam","OLI",NA,"Vietnam"
"703",NA,0.006462564814802,0.008293680040355,0.014445917733549,0.008781884685218,0.001775767671699,0.00547333849293,0.007434127391822,0.013675388485171,0.007959338704026,0.003311218591027,"AC_Claudia","AGID_22","Italy","OLI","4","Italy"
"704",NA,0.006335466902299,0.008150905471395,0.014269996402309,0.008680743780414,0.001746143649608,0.00547333849293,0.007434127391822,0.013675388485171,0.007959338704026,0.003311218591027,"AC_Claudia","AGID_23","Italy","OLI","4","Italy"
"705",NA,0.004319373523901,0.006220445563132,0.012299861931743,0.007112123627743,0.000900100005505,0.003092380544276,0.005088183530648,0.011180634752206,0.006024810370744,0.002514648100852,"AC_Claudia","AGID_24","Italy","OLI","4","Italy"
"706",NA,0.004131584424744,0.006078933955033,0.012198464111141,0.007090383047803,0.000893846858657,0.003092380544276,0.005088183530648,0.011180634752206,0.006024810370744,0.002514648100852,"AC_Claudia","AGID_25","Italy","OLI","4","Italy"
"707",NA,0.004202841111771,0.006131256501333,0.012189856364175,0.007077839364217,0.000927217801483,0.003092380544276,0.005088183530648,0.011180634752206,0.006024810370744,0.002514648100852,"AC_Claudia","AGID_26","Italy","OLI","4","Italy"
"708",NA,0.004262650358564,0.006151314316849,0.012166606496119,0.007054120918472,0.00093538495041,0.003092380544276,0.005088183530648,0.011180634752206,0.006024810370744,0.002514648100852,"AC_Claudia","AGID_27","Italy","OLI","4","Italy"
"709",NA,0.006194488422347,0.008388487360673,0.015071813606717,0.009155130050098,0.001198457732555,0.001009042339203,0.00388019751258,0.011653324933189,0.006331183636196,0.001210373342214,"AC_Claudia","AGID_28","Italy","OLI","4","Italy"
"710",NA,0.006145273186027,0.008317527914568,0.014974617006405,0.00908231227814,0.001213595117359,0.001009042339203,0.00388019751258,0.011653324933189,0.006331183636196,0.001210373342214,"AC_Claudia","AGID_29","Italy","OLI","4","Italy"
"711",NA,0.006027041189907,0.008217827520722,0.014873302433352,0.008978495088488,0.001185349959341,0.001009042339203,0.00388019751258,0.011653324933189,0.006331183636196,0.001210373342214,"AC_Claudia","AGID_30","Italy","OLI","4","Italy"
"712",NA,0.005907200720975,0.008140245296202,0.014821275961334,0.008956114922114,0.00118591921093,0.001009042339203,0.00388019751258,0.011653324933189,0.006331183636196,0.001210373342214,"AC_Claudia","AGID_31","Italy","OLI","4","Italy"
"713",NA,0.00291461154496,0.00379220698188,0.008156511004306,0.005092351730519,0.002735055018869,0.000475077505129,0.002707225581993,0.013272726479149,0.005272007489919,0.007259056954421,"Curonian_Lagoon","AGID_476","Lithuania","OLI","5","Lithuania"
"714",NA,0.002363149287108,0.003308285044964,0.007013813518493,0.004447748159986,0.001387672513408,0.00061513385505,0.002505894578982,0.011154374186595,0.005683423017812,0.000755190204971,"Curonian_Lagoon","AGID_477","Lithuania","OLI","5","Lithuania"
"715",NA,0.023619424945985,0.026972339916699,0.036942882566698,0.017772404930577,0.003100789791738,0.003941472165671,0.006103592067574,0.020546903153164,0.001096577557903,0.000256239458378,"AC_Claudia","AGID_48","Italy","OLI","1","Italy"
"716",NA,0.002502517121617,0.00368469528678,0.009753469508062,0.005077136004746,0.005054860234162,0.000475077505129,0.002750993191343,0.013272726479149,0.00540331031797,0.007171521735721,"Curonian_Lagoon","AGID_487","Lithuania","OLI","5","Lithuania"
"717",NA,0.00255716047889,0.003874674994513,0.011830795940101,0.005296969997299,0.045836930010253,0.002619690363293,0.004738042655846,0.015960057693255,0.007591690785483,0.006707585076608,"Curonian_Lagoon","AGID_488","Lithuania","OLI","6","Lithuania"
"718",NA,0.0022933658186,0.00377666786469,0.01209631777758,0.006127167403268,0.009178328593518,0.00061513385505,0.002488387535242,0.011119360099115,0.005657162452201,0.000693915551881,"Curonian_Lagoon","AGID_489","Lithuania","OLI","6","Lithuania"
"719",NA,0.024999808763952,0.02775279341939,0.037486845045357,0.017762885770742,0.003898693613923,0.003941472165671,0.006103592067574,0.020546903153164,0.001096577557903,0.000256239458378,"AC_Claudia","AGID_49","Italy","OLI","1","Italy"
"720",NA,0.002855211052478,0.004529699116754,0.013101685818647,0.006415274613001,0.016459814930697,0.004615493349665,0.005700930061552,0.012397374292143,0.007250303432551,0.0021207396167,"Curonian_Lagoon","AGID_490","Lithuania","OLI","6","Lithuania"
